Country Name,Country Code,Series Name,Series Code,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Zimbabwe,ZWE,Age dependency ratio (% of working-age population),SP.POP.DPND,91.5283768,90.53667326,89.27128919,87.81677663,86.30127361,84.80402889,84.02611809,83.31097033,82.65945604,82.0892066,81.62564941,81.12747767,80.7945139,80.58910128,80.46845016,80.41320944,80.21625225,80.03527074,79.87662365,79.71750918,79.51436364
Zimbabwe,ZWE,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,..,..,..,..,..,..,..,..,..,..,..,6.740780415,7.125583335,6.847311264,7.215773408,4.856032595,3.933094147,4.345909279,4.247220484,5.235628809,6.150878005
Zimbabwe,ZWE,"Contributing family workers, total (% of total employment) (modeled ILO estimate)",SL.FAM.WORK.ZS,18.61800003,13.49100018,14.55799961,13.8380003,14.83199978,11.7840004,11.35999966,11.94900036,6.800000191,7.472000122,8.26099968,8.494999886,8.149999619,8.430000305,9.302000046,9.394000053,9.93900013,9.347999573,9.493000031,8.385000229,8.142999649
Zimbabwe,ZWE,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,0.632000029,0.42899999,0.532999992,0.35800001,0.405000001,0.432999998,0.388000011,0.467000008,0.861000001,0.734000027,0.811999977,0.782999992,0.785000026,1.105000019,0.578999996,0.470999986,0.474999994,0.490999997,0.616999984,0.633000016,0.643999994
Zimbabwe,ZWE,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,59.7879982,60.66600037,59.72700119,60.21699905,60.02600098,61.99399948,64.24500275,66.50099945,70.51399994,72.4469986,72.59300232,73.16899872,73.21199799,73.66899872,71.10199738,68.96900177,65.89299774,65.63600159,65.99099731,67.24700165,67.20999908
Zimbabwe,ZWE,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,13.50899982,12.25199986,12.26299953,11.97700024,11.82699966,11.44900036,11.07499981,10.63599968,10.43799973,10.43700027,10.40100002,10.30900002,10.23799992,10.00599957,9.833999634,9.43900013,9.079999924,8.338999748,7.849999905,7.355000019,7.275000095
Zimbabwe,ZWE,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,38.23634361,36.13007288,37.59527266,43.39308496,37.40857975,38.15975456,34.95891269,31.83479887,32.39705909,34.46979901,33.54864819,35.95616853,37.7853733,41.46684872,21.83655545,35.193293,40.56371697,30.23806237,27.16638775,25.67760409,23.45934948
Zimbabwe,ZWE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.158025752,10.36069674,2.680594174,2.885211917,-0.817820899,-3.059189626,1.439615074,-8.894023417,-16.99507453,-5.807538303,-5.711083833,-3.46149505,-3.653327043,-17.6689466,12.0195605,12.58102697,15.44573298,14.77959514,5.529787208,2.127083908,1.689594592
Zimbabwe,ZWE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,22.59382336,21.43390033,18.73604882,31.81959296,58.51967185,55.86645207,76.70726541,140.0599968,431.699821,282.3802174,302.1169963,1096.677633,24411.03081,..,..,3.034478884,3.277509412,3.922235339,1.631622019,-0.217286171,-2.398709959
Zimbabwe,ZWE,"Labor force, total",SL.TLF.TOTL.IN,4629648,4720809,4814996,4851242,4874463,5137791,5389252,5635380,5875594,6111067,6200658,6309934,6424154,6544490,6671584,6805556,6962532,7132052,7310718,7495830,7686852
Zimbabwe,ZWE,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,83.58271027,..,..,88.69342041,..
Zimbabwe,ZWE,"Population, total",SP.POP.TOTL,11320346,11518262,11709997,11893272,12064537,12222251,12366165,12500525,12633897,12777511,12940032,13124267,13329909,13558469,13810599,14086317,14386649,14710826,15054506,15411675,15777451
Zimbabwe,ZWE,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.31079296,20.70087203,20.89712295,21.43246823,..,..,..
Zimbabwe,ZWE,"Total employment, total (ages 15+)",SL.EMP.TOTL,4374988,4436756,4481331,4532429,4581953,4844473,5099891,5355190,5607936,5842804,5918998,6014149,6114392,6221100,6329902,6446909,6588619,6749094,6922911,7102680,7287739
United Kingdom,GBR,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
United Kingdom,GBR,Age dependency ratio (% of working-age population),SP.POP.DPND,54.70764673,54.71844448,54.58675333,54.34208819,54.02926438,53.67567301,53.32177397,52.88280385,52.40795961,51.95443174,51.5711073,51.41006342,51.32959751,51.35874032,51.51127437,51.79171761,52.52360112,53.26040979,54.01564946,54.78284844,55.53596761
United Kingdom,GBR,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,..,..,..,..,..,..,..,..,..,..,117.6508456,120.9406403,125.816614,125.5935032,121.1926669,121.9607161,123.4569772,125.9497092,128.5194088,129.498951,131.3059569
United Kingdom,GBR,"Contributing family workers, total (% of total employment) (modeled ILO estimate)",SL.FAM.WORK.ZS,0.551999986,0.497000009,0.451999992,0.388999999,0.377000004,0.407000005,0.358999997,0.349999994,0.307999998,0.356999993,0.344000012,0.340000004,0.352999985,0.34799999,0.308999985,0.331999987,0.358999997,0.374000013,0.377000004,0.386000007,0.337000012
United Kingdom,GBR,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,3.371999979,3.134000063,3.234999895,3.128000021,3.210000038,3.211999893,3.174000025,3.065000057,3.025000095,3.065999985,2.954999924,2.944000006,2.900000095,2.834000111,2.802000046,2.665999889,2.538000107,2.549000025,2.493000031,2.562000036,2.461999893
United Kingdom,GBR,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,2.053999901,1.949000001,1.853999972,1.718000054,1.55400002,1.534999967,1.39199996,1.386000037,1.248999953,1.276000023,1.376999974,1.351999998,1.366000056,1.08099997,1.110000014,1.215999961,1.220000029,1.187999964,1.057999969,1.254999995,1.136999965
United Kingdom,GBR,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,27.42399979,27.42499924,26.86300087,26.66600037,25.81200027,25.16699982,24.63999939,23.9109993,23.3409996,22.30200005,22.2159996,22.06200027,22.18899918,22.00399971,19.61100006,19.20999908,19.17700005,19.06599998,18.86499977,18.96500015,18.65600014
United Kingdom,GBR,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,25.1597867,25.7370472,25.29409221,23.73326271,23.6055179,24.84375158,24.73787421,23.77347904,23.5346415,23.44272268,24.68511655,26.70812165,24.86279461,26.80138915,26.12877369,28.21409515,30.51028034,29.7322316,29.66601885,28.24754962,27.38131354
United Kingdom,GBR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.469734452,2.538654447,4.038248414,3.137808431,3.216724592,3.66412896,2.544130573,2.457877617,3.325909315,2.364455337,3.096088937,2.455999651,2.35670823,-0.472540317,-4.187759438,1.69454714,1.45262397,1.481329829,2.052388508,3.054251012,2.345939517
United Kingdom,GBR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.656452094,2.481100989,1.777945905,1.588923992,1.335406567,0.785269429,1.23589468,1.256192498,1.362921545,1.344595759,2.049668311,2.333527794,2.321035915,3.613498886,2.166231372,3.285714286,4.484239645,2.821709747,2.554546687,1.460191609,0.050020842
United Kingdom,GBR,"Labor force, total",SL.TLF.TOTL.IN,28418872,28517679,28692663,28761240,29050150,29295681,29259367,29588702,29868748,30142943,30589897,31037309,31240900,31647690,31825552,32010415,32192066,32543044,32852108,33143711,33408045
United Kingdom,GBR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,"Population, total",SP.POP.TOTL,58019030,58166950,58316954,58487141,58682466,58892514,59119673,59370479,59647577,59987905,60401206,60846820,61322463,61806995,62276270,62766365,63258918,63700300,64128226,64613160,65128861
United Kingdom,GBR,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,23.38854169,23.24288589,23.78131667,25.12460415,25.67968436,26.22898439,25.84914018,25.00834829,24.59341763,25.22206473,25.54735838,25.73855347,25.90967515,26.54624867,24.22741276,25.38760929,26.06182518,25.23793559,25.22518564,24.92093353,25.15972314
United Kingdom,GBR,"Total employment, total (ages 15+)",SL.EMP.TOTL,25949271,26182007,26664306,26978029,27295284,27666871,27884363,28097358,28432334,28759176,29136845,29376873,29597705,29869044,29425472,29516735,29603895,29975391,30378310,31118452,31637269
United Arab Emirates,ARE,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
United Arab Emirates,ARE,Age dependency ratio (% of working-age population),SP.POP.DPND,39.48597718,38.78335822,38.04882513,37.58588377,37.36427509,37.13112264,33.2204882,29.94459843,27.35639132,25.39854127,23.96727817,21.29602227,19.34451679,18.04583295,17.16335258,16.45184931,16.76697862,16.92439082,17.04445519,17.20212928,17.38245504
United Arab Emirates,ARE,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,..,..,..,..,..,..,..,..,..,18.22162407,42.18115091,38.70874055,40.23513593,41.62464749,54.52209167,52.45450221,55.64540062,58.41299234,59.95476655,61.90969767,64.86117188
United Arab Emirates,ARE,"Contributing family workers, total (% of total employment) (modeled ILO estimate)",SL.FAM.WORK.ZS,0.01,0.01,0.01,0.008,0.008,0.01,0.009,0.008,0.009,0.009,0.01,0.014,0.012,0.013,0.02,0.037999999,0.045000002,0.043000001,0.039000001,0.035999998,0.027000001
United Arab Emirates,ARE,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,1.253000021,1.31099999,1.203999996,1.266000032,1.236999989,1.19599998,1.43900001,1.327000022,1.194000006,1.25,1.51699996,2.858999968,3.059000015,3.272000074,3.773000002,3.640000105,3.687000036,3.752000093,3.482000113,3.52699995,2.948999882
United Arab Emirates,ARE,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,7.999000072,7.383999825,6.690000057,6.315000057,6.272999763,5.961999893,5.631000042,5.414000034,5.065999985,4.811999798,4.938000202,4.640999794,4.507999897,4.258999825,1.220999956,0.763000011,0.541999996,0.405000001,0.301999986,0.240999997,0.197999999
United Arab Emirates,ARE,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,33.62799835,33.3769989,33.86399841,34.90999985,34.97900009,34.83599854,36.55400085,37.29199982,38.23699951,38.52399826,40.11700058,32.4070015,27.74200058,24.3939991,28.59799957,29.30500031,29.22299957,29.75699997,29.80900002,31.42399979,33.56299973
United Arab Emirates,ARE,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..,..,..,..,..,..,49.15922533,49.50334738,55.92319922,63.5677906,67.58543439,68.62783077,72.3840975,78.8678887,79.65331786,77.73799993,89.78180974,100.3223124,100.6315481,99.11504126,100.8704802
United Arab Emirates,ARE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.687886464,5.798404061,8.190398641,0.291994349,2.902213645,10.85270421,1.39908503,2.43345681,8.800540815,9.566436637,4.855141196,9.837319773,3.184390174,3.191836276,-5.242921907,1.602809961,6.930271629,4.484626085,5.053345825,4.398696682,5.064701529
United Arab Emirates,ARE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,12.25042024,1.559800981,0.878936756,0.876836633,0.66427897,1.09948371,2.34582837,4.068834375
United Arab Emirates,ARE,"Labor force, total",SL.TLF.TOTL.IN,1338614,1404157,1479747,1565716,1662350,1771864,1908932,2063389,2261132,2541423,2928896,3430362,4054528,4731781,5360469,5891852,6149579,6286325,6339424,6367992,6414735
United Arab Emirates,ARE,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,90.03385162,..,..,..,..,..,..,..,..,..,..
United Arab Emirates,ARE,"Population, total",SP.POP.TOTL,2448820,2571020,2700010,2838145,2988162,3154925,3326032,3507232,3741932,4087931,4579562,5242032,6044067,6894278,7666393,8270684,8672475,8900453,9006263,9070867,9154302
United Arab Emirates,ARE,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,0.992336344,1.075872392,1.122447005,..,..,..,..,..,..,..,..,..,..,..,0.321413865,0.36378634,0.370450572,0.35572315,0.057734024
United Arab Emirates,ARE,"Total employment, total (ages 15+)",SL.EMP.TOTL,1314530,1377618,1449958,1534144,1627284,1732001,1862984,2008731,2194893,2462660,2837507,3321432,3925337,4542022,5136959,5667108,5932002,6087229,6160736,6212818,6280329
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Data from database: Jobs,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated: 06/29/2022,,,,,,,,,,,,,,,,,,,,,,,,
